,online_order,book_table,rating,votes,rest_type,cuisines,cost,location
392,Yes,No,3.6,218,Casual Dining,North Indian,800.0,Banashankari
393,Yes,No,3.7,514,Cafe,Cafe,600.0,Banashankari
394,Yes,Yes,4.0,866,Casual Dining,North Indian,900.0,Banashankari
395,Yes,No,3.2,96,Quick Bites,North Indian,400.0,Banashankari
396,Yes,No,3.5,80,Quick Bites,Tibetan,250.0,Banashankari
397,Yes,No,4.0,73,Bakery,Bakery,300.0,Banashankari
398,Yes,No,3.9,84,Sweet Shop,Mithai,400.0,Banashankari
399,Yes,No,3.5,88,Quick Bites,South Indian,350.0,Banashankari
400,Yes,No,3.5,179,Casual Dining,North Indian,600.0,Banashankari
401,Yes,No,3.8,61,Quick Bites,Juices,100.0,Banashankari
402,Yes,No,3.7,128,Casual Dining,North Indian,450.0,Banashankari
403,Yes,No,3.8,339,Quick Bites,South Indian,400.0,Banashankari
404,Yes,No,4.1,449,Quick Bites,Street Food,100.0,Banashankari
405,Yes,No,4.1,210,Dessert Parlor,Beverages,150.0,Banashankari
406,Yes,No,3.7,57,Quick Bites,Juices,200.0,Banashankari
407,Yes,No,3.0,213,Quick Bites,North Indian,400.0,Banashankari
408,Yes,No,3.2,208,Beverage Shop,Tea,250.0,Banashankari
409,Yes,No,3.8,70,Quick Bites,South Indian,100.0,Banashankari
410,Yes,No,4.0,219,Cafe,Cafe,600.0,Banashankari
411,Yes,No,3.7,59,Quick Bites,North Indian,200.0,Banashankari
412,Yes,No,3.1,10,Quick Bites,Fast Food,500.0,Banashankari
413,Yes,No,3.0,9,Quick Bites,Fast Food,400.0,Banashankari
414,Yes,No,3.7,124,Casual Dining,Biryani,750.0,Banashankari
415,Yes,No,3.7,19,Quick Bites,South Indian,100.0,Banashankari
416,Yes,No,3.7,0,Takeaway,North Indian,300.0,Banashankari
417,Yes,No,3.3,4,Quick Bites,Healthy Food,150.0,Banashankari
418,Yes,No,3.3,4,Dessert Parlor,Desserts,150.0,Banashankari
419,Yes,No,3.8,21,Dessert Parlor,Ice Cream,200.0,Banashankari
420,Yes,No,3.4,8,Quick Bites,South Indian,250.0,Banashankari
421,Yes,No,3.5,10,Quick Bites,North Indian,400.0,Banashankari
422,Yes,No,3.7,0,Quick Bites,North Indian,400.0,Banashankari
423,Yes,No,3.5,10,Quick Bites,North Indian,400.0,Banashankari
424,Yes,No,3.2,4,Quick Bites,Momos,200.0,Banashankari
425,Yes,No,3.1,4,Delivery,North Indian,350.0,Banashankari
426,Yes,No,3.7,0,Quick Bites,Mughlai,300.0,Banashankari
427,Yes,No,3.6,16,Takeaway,Healthy Food,500.0,Banashankari
429,Yes,No,3.7,0,Takeaway,Bakery,300.0,Banashankari
431,Yes,No,3.4,12,Quick Bites,Fast Food,300.0,Banashankari
432,Yes,No,3.7,0,Bakery,Bakery,150.0,Banashankari
433,Yes,No,3.9,14,Casual Dining,North Indian,600.0,Banashankari
434,Yes,No,3.7,0,Quick Bites,North Indian,300.0,Banashankari
435,Yes,No,2.8,5,Takeaway,South Indian,199.0,Banashankari
436,Yes,No,3.3,5,Casual Dining,South Indian,800.0,Banashankari
437,Yes,No,3.5,15,Quick Bites,North Indian,250.0,Banashankari
438,Yes,No,3.4,4,Casual Dining,North Indian,500.0,Banashankari
439,Yes,No,3.7,0,Dessert Parlor,Sandwich,250.0,Banashankari
440,Yes,No,3.6,17,Quick Bites,Chinese,300.0,Banashankari
441,Yes,No,3.3,6,Quick Bites,South Indian,500.0,Banashankari
442,Yes,No,3.4,10,Quick Bites,South Indian,100.0,Banashankari
443,Yes,Yes,4.1,775,Casual Dining,North Indian,800.0,Banashankari
444,Yes,Yes,4.2,2022,Casual Dining,North Indian,1000.0,Banashankari
445,Yes,No,3.7,0,Quick Bites,North Indian,100.0,Banashankari
446,Yes,Yes,4.2,150,Cafe,Cafe,600.0,Banashankari
447,Yes,No,4.0,232,Casual Dining,North Indian,750.0,Banashankari
448,Yes,No,3.9,38,Quick Bites,Chinese,200.0,Banashankari
449,Yes,Yes,3.5,431,Casual Dining,North Indian,800.0,Banashankari
450,Yes,Yes,4.2,2115,Casual Dining,Pizza,800.0,Banashankari
451,Yes,No,3.4,30,Quick Bites,Fast Food,200.0,Banashankari
452,Yes,No,4.2,150,Casual Dining,North Indian,800.0,Banashankari
453,Yes,No,3.3,12,Quick Bites,Chinese,200.0,Banashankari
454,Yes,No,3.8,155,Casual Dining,South Indian,450.0,Banashankari
455,Yes,No,3.7,33,Quick Bites,Fast Food,200.0,Banashankari
456,Yes,Yes,4.1,666,Casual Dining,Andhra,1000.0,Banashankari
457,Yes,No,3.7,0,Quick Bites,Fast Food,200.0,Banashankari
458,Yes,No,3.9,240,Cafe,Cafe,700.0,Banashankari
459,Yes,No,3.8,918,Cafe,Cafe,800.0,Banashankari
460,Yes,No,4.0,465,Casual Dining,South Indian,600.0,Banashankari
461,Yes,Yes,4.1,970,Microbrewery,North Indian,1500.0,Banashankari
462,Yes,No,3.3,128,Quick Bites,North Indian,300.0,Banashankari
463,Yes,No,3.6,241,Quick Bites,North Indian,300.0,Banashankari
464,Yes,No,3.4,22,Quick Bites,South Indian,200.0,Banashankari
465,Yes,No,4.3,734,Quick Bites,South Indian,200.0,Banashankari
466,Yes,No,3.8,130,Quick Bites,North Indian,400.0,Banashankari
467,Yes,No,4.2,261,Cafe,Cafe,700.0,Banashankari
468,Yes,No,4.0,191,Quick Bites,South Indian,300.0,Banashankari
469,Yes,No,4.1,364,Casual Dining,South Indian,550.0,Banashankari
470,Yes,No,3.8,133,Quick Bites,Mangalorean,300.0,Banashankari
471,Yes,No,3.9,888,Casual Dining,North Indian,750.0,Banashankari
472,Yes,No,3.1,13,Cafe,Cafe,400.0,Banashankari
473,Yes,No,3.9,750,Casual Dining,North Indian,500.0,Banashankari
474,Yes,Yes,4.2,164,Cafe,Cafe,500.0,Banashankari
475,Yes,No,3.2,6,Delivery,Tea,200.0,Banashankari
476,Yes,No,3.8,527,Casual Dining,North Indian,500.0,Banashankari
477,No,No,4.3,345,Dessert Parlor,Ice Cream,400.0,Banashankari
478,No,No,4.4,356,Sweet Shop,Mithai,150.0,Banashankari
479,Yes,No,3.7,17,Dessert Parlor,Desserts,400.0,Banashankari
480,Yes,No,3.9,38,Dessert Parlor,Ice Cream,150.0,Banashankari
481,No,No,3.7,78,Bakery,Bakery,150.0,Banashankari
482,No,No,3.8,60,Dessert Parlor,Bakery,400.0,Banashankari
483,Yes,No,4.0,115,Sweet Shop,Mithai,400.0,Banashankari
484,No,No,3.8,39,Bakery,Bakery,300.0,Banashankari
485,Yes,No,3.9,116,Dessert Parlor,Ice Cream,400.0,Banashankari
486,Yes,No,3.8,918,Cafe,Cafe,800.0,Banashankari
487,No,No,3.7,46,Sweet Shop,Mithai,400.0,Banashankari
488,Yes,No,3.9,41,Dessert Parlor,Desserts,300.0,Banashankari
489,Yes,No,3.8,144,Cafe,Chinese,700.0,Banashankari
490,No,No,3.8,28,Beverage Shop,Juices,150.0,Banashankari
491,Yes,No,4.3,860,Dessert Parlor,Desserts,500.0,Banashankari
492,No,No,3.5,14,Sweet Shop,Mithai,200.0,Banashankari
493,No,No,4.0,66,Bakery,Bakery,300.0,Banashankari
494,Yes,No,3.2,8,Sweet Shop,Mithai,100.0,Banashankari
495,Yes,No,3.7,54,Beverage Shop,Desserts,400.0,Banashankari
496,No,No,3.5,7,Dessert Parlor,Desserts,500.0,Banashankari
497,No,No,3.2,9,Dessert Parlor,Ice Cream,300.0,Banashankari
498,No,No,3.6,42,Beverage Shop,Beverages,300.0,Banashankari
499,No,No,3.8,64,Quick Bites,Fast Food,250.0,Banashankari
500,Yes,No,3.6,14,Bakery,Bakery,350.0,Banashankari
501,No,No,3.8,45,Takeaway,Bakery,400.0,Banashankari
502,No,No,3.2,11,Cafe,Cafe,600.0,Banashankari
503,No,No,3.5,13,Bakery,Bakery,300.0,Banashankari
504,No,No,3.4,7,Dessert Parlor,Ice Cream,150.0,Banashankari
505,No,No,3.4,8,Bakery,Bakery,400.0,Banashankari
506,No,No,3.7,0,Dessert Parlor,Mithai,150.0,Banashankari
507,No,No,3.7,0,Bakery,Bakery,300.0,Banashankari
508,No,No,2.9,25,Dessert Parlor,Ice Cream,200.0,Banashankari
509,No,No,3.2,17,Dessert Parlor,Desserts,150.0,Banashankari
510,No,No,3.7,0,Delivery,Bakery,500.0,Banashankari
511,No,No,3.7,0,Sweet Shop,Mithai,300.0,Banashankari
512,No,No,3.7,0,Confectionery,Desserts,200.0,Banashankari
513,Yes,No,3.9,35,Delivery,Bakery,500.0,Banashankari
514,Yes,No,3.9,70,Dessert Parlor,Fast Food,400.0,Banashankari
515,No,No,4.0,98,Sweet Shop,Mithai,400.0,Banashankari
516,No,No,3.7,25,Dessert Parlor,Ice Cream,250.0,Banashankari
517,Yes,No,4.0,219,Cafe,Cafe,600.0,Banashankari
518,Yes,No,4.0,73,Bakery,Bakery,300.0,Banashankari
519,No,No,3.6,16,Bakery,Bakery,150.0,Banashankari
520,No,No,3.6,8,Bakery,Bakery,250.0,Banashankari
521,Yes,No,3.8,15,Bakery,Bakery,400.0,Banashankari
522,No,No,3.6,46,Sweet Shop,Mithai,200.0,Banashankari
523,No,No,3.7,0,Bakery,Bakery,300.0,Banashankari
524,Yes,No,3.3,13,Dessert Parlor,Desserts,300.0,Banashankari
525,Yes,No,3.3,9,Dessert Parlor,Desserts,250.0,Banashankari
526,Yes,No,4.0,43,Dessert Parlor,Desserts,250.0,Banashankari
527,Yes,No,2.7,97,Casual Dining,South Indian,400.0,Banashankari
528,No,No,3.7,0,Dessert Parlor,Ice Cream,200.0,Banashankari
529,Yes,No,3.7,22,Sweet Shop,Mithai,250.0,Banashankari
530,No,No,3.5,15,Bakery,Bakery,400.0,Banashankari
531,No,No,3.7,0,Takeaway,Desserts,350.0,Banashankari
532,Yes,No,3.6,27,Dessert Parlor,Fast Food,250.0,Banashankari
533,Yes,No,3.9,888,Casual Dining,North Indian,750.0,Banashankari
534,Yes,Yes,4.0,349,Casual Dining,Seafood,1200.0,Banashankari
535,Yes,No,4.2,287,Quick Bites,North Indian,350.0,Banashankari
536,Yes,Yes,4.6,2556,Casual Dining,Pizza,600.0,Banashankari
537,Yes,Yes,4.2,354,Casual Dining,Asian,800.0,Banashankari
538,Yes,Yes,4.1,775,Casual Dining,North Indian,800.0,Banashankari
539,Yes,Yes,4.2,2115,Casual Dining,Pizza,800.0,Banashankari
540,No,Yes,3.8,977,Lounge,Finger Food,1300.0,Banashankari
541,No,No,4.1,868,Pub,Continental,1200.0,Banashankari
542,Yes,No,4.0,324,Cafe,Cafe,700.0,Banashankari
543,Yes,No,4.1,787,Casual Dining,Chinese,800.0,Banashankari
544,Yes,No,4.2,504,Cafe,Cafe,550.0,Banashankari
545,Yes,No,4.1,402,Cafe,Cafe,500.0,Banashankari
546,Yes,Yes,4.2,150,Cafe,Cafe,600.0,Banashankari
547,Yes,Yes,4.2,164,Cafe,Cafe,500.0,Banashankari
548,No,No,4.2,244,Casual Dining,Italian,800.0,Banashankari
549,Yes,No,4.0,771,Casual Dining,South Indian,450.0,Banashankari
550,Yes,No,4.2,1647,Casual Dining,Chinese,600.0,Banashankari
551,No,Yes,4.0,808,Casual Dining,North Indian,850.0,Banashankari
552,No,No,4.0,424,Cafe,Cafe,450.0,Banashankari
553,Yes,No,3.9,135,Casual Dining,North Indian,800.0,Banashankari
554,No,No,3.9,28,Mess,South Indian,300.0,Banashankari
555,Yes,No,3.8,918,Cafe,Cafe,800.0,Banashankari
556,Yes,No,3.8,90,Cafe,Cafe,650.0,Banashankari
557,Yes,No,3.9,519,Casual Dining,Chinese,900.0,Banashankari
558,Yes,No,3.6,105,Casual Dining,Vietnamese,700.0,Banashankari
559,No,No,3.7,43,Bar,North Indian,700.0,Banashankari
560,No,No,3.7,46,Sweet Shop,Mithai,400.0,Banashankari
561,Yes,No,3.9,133,Cafe,Cafe,800.0,Banashankari
562,Yes,No,3.8,144,Cafe,Chinese,700.0,Banashankari
563,No,No,3.9,93,Cafe,Cafe,300.0,Banashankari
564,Yes,No,3.8,42,Quick Bites,South Indian,300.0,Banashankari
565,Yes,No,2.5,247,Casual Dining,North Indian,500.0,Banashankari
566,Yes,No,3.1,13,Cafe,Cafe,400.0,Banashankari
567,No,No,3.7,39,Casual Dining,North Indian,450.0,Banashankari
568,Yes,No,3.0,62,Cafe,Cafe,400.0,Banashankari
569,Yes,No,3.8,160,Casual Dining,North Indian,700.0,Banashankari
570,No,No,3.5,14,Sweet Shop,Mithai,200.0,Banashankari
571,No,No,3.8,42,Casual Dining,North Indian,700.0,Banashankari
572,Yes,No,3.1,119,Casual Dining,Biryani,700.0,Banashankari
573,Yes,No,3.6,129,Casual Dining,Mangalorean,600.0,Banashankari
574,No,No,3.3,62,Bar,South Indian,800.0,Banashankari
575,No,No,3.7,0,Mess,South Indian,200.0,Banashankari
576,Yes,No,3.6,24,Casual Dining,North Indian,600.0,Banashankari
577,No,No,3.7,0,Casual Dining,North Indian,500.0,Banashankari
578,No,No,2.6,283,Casual Dining,North Indian,600.0,Banashankari
579,No,No,3.6,42,Beverage Shop,Beverages,300.0,Banashankari
580,No,No,3.4,10,Quick Bites,Mangalorean,300.0,Banashankari
581,No,No,3.7,39,Casual Dining,North Indian,950.0,Banashankari
582,Yes,No,3.8,59,Casual Dining,North Indian,750.0,Banashankari
583,Yes,No,3.5,179,Casual Dining,North Indian,600.0,Banashankari
584,No,No,3.8,62,Quick Bites,South Indian,150.0,Banashankari
585,No,No,3.4,6,Casual Dining,Continental,500.0,Banashankari
586,No,No,3.1,30,Bar,Chinese,1000.0,Banashankari
587,No,No,3.5,10,Quick Bites,South Indian,300.0,Banashankari
588,No,No,3.6,36,Casual Dining,Mughlai,500.0,Banashankari
589,No,No,3.7,31,Cafe,Cafe,300.0,Banashankari
590,No,No,3.7,0,Bar,Fast Food,500.0,Banashankari
591,No,No,3.2,11,Cafe,Cafe,600.0,Banashankari
592,No,No,3.0,98,Bar,North Indian,800.0,Banashankari
593,No,No,3.5,18,Beverage Shop,Juices,150.0,Banashankari
594,No,No,3.5,10,Casual Dining,South Indian,500.0,Banashankari
595,No,No,2.7,128,Casual Dining,Chinese,850.0,Banashankari
596,No,No,3.7,0,Quick Bites,South Indian,400.0,Banashankari
597,Yes,No,2.8,45,Casual Dining,Pizza,800.0,Banashankari
598,Yes,No,3.2,119,Casual Dining,North Indian,400.0,Banashankari
599,Yes,No,3.4,12,Beverage Shop,Beverages,150.0,Banashankari
600,No,No,3.7,0,Quick Bites,Biryani,350.0,Banashankari
601,No,No,3.3,4,Cafe,Cafe,500.0,Banashankari
602,No,No,3.7,0,Cafe,Cafe,900.0,Banashankari
603,No,No,3.7,0,Casual Dining,North Indian,700.0,Banashankari
604,No,No,3.7,0,Beverage Shop,Beverages,150.0,Banashankari
605,Yes,No,3.5,41,Food Truck,Pizza,400.0,Banashankari
606,Yes,No,3.7,405,Casual Dining,Pizza,750.0,Banashankari
607,Yes,No,3.9,388,Casual Dining,Biryani,650.0,Banashankari
608,No,No,4.7,651,Quick Bites,South Indian,100.0,Banashankari
609,Yes,No,4.3,734,Quick Bites,South Indian,200.0,Banashankari
610,No,No,3.7,21,Quick Bites,North Indian,450.0,Banashankari
611,No,No,4.0,1047,Quick Bites,Italian,450.0,Banashankari
612,Yes,No,3.8,505,Quick Bites,Burger,450.0,Banashankari
613,No,No,3.6,55,Quick Bites,Fast Food,200.0,Banashankari
614,Yes,No,3.9,264,Quick Bites,South Indian,200.0,Banashankari
615,Yes,No,3.8,133,Quick Bites,Mangalorean,300.0,Banashankari
616,Yes,No,3.9,286,Quick Bites,Burger,500.0,Banashankari
617,No,No,4.4,343,Quick Bites,South Indian,100.0,Banashankari
618,Yes,No,3.6,66,Quick Bites,South Indian,150.0,Banashankari
619,Yes,No,3.4,10,Quick Bites,South Indian,100.0,Banashankari
620,Yes,No,3.8,61,Quick Bites,North Indian,300.0,Banashankari
621,No,No,3.8,70,Quick Bites,Fast Food,500.0,Banashankari
622,Yes,No,3.6,28,Quick Bites,Biryani,300.0,Banashankari
623,Yes,No,3.8,70,Quick Bites,South Indian,100.0,Banashankari
624,Yes,No,3.8,28,Quick Bites,Fast Food,150.0,Banashankari
625,Yes,No,3.5,15,Quick Bites,North Indian,250.0,Banashankari
626,Yes,No,3.8,131,Quick Bites,Biryani,250.0,Banashankari
627,No,No,3.8,19,Quick Bites,South Indian,150.0,Banashankari
628,Yes,No,3.7,237,Quick Bites,South Indian,200.0,Banashankari
629,Yes,No,3.3,6,Quick Bites,South Indian,500.0,Banashankari
630,Yes,No,4.1,201,Quick Bites,South Indian,300.0,Banashankari
631,Yes,No,2.8,506,Quick Bites,North Indian,500.0,Banashankari
632,No,No,4.1,520,Quick Bites,Biryani,300.0,Banashankari
633,Yes,No,3.8,104,Quick Bites,Biryani,300.0,Banashankari
634,No,No,3.7,88,Quick Bites,South Indian,300.0,Banashankari
635,Yes,No,3.6,95,Quick Bites,South Indian,150.0,Banashankari
636,Yes,No,3.7,136,Quick Bites,Salad,600.0,Banashankari
637,Yes,No,3.8,101,Quick Bites,Biryani,400.0,Banashankari
638,Yes,No,4.2,60,Quick Bites,South Indian,200.0,Banashankari
639,No,No,3.9,88,Quick Bites,South Indian,250.0,Banashankari
640,No,No,3.5,8,Quick Bites,South Indian,200.0,Banashankari
641,No,No,3.4,145,Quick Bites,Fast Food,300.0,Banashankari
642,Yes,No,3.6,46,Quick Bites,Fast Food,500.0,Banashankari
643,Yes,No,3.4,22,Quick Bites,South Indian,200.0,Banashankari
644,Yes,No,3.9,57,Quick Bites,South Indian,200.0,Banashankari
645,No,No,3.8,189,Quick Bites,South Indian,300.0,Banashankari
646,No,No,3.7,22,Quick Bites,Fast Food,500.0,Banashankari
647,Yes,No,3.6,18,Quick Bites,Fast Food,250.0,Banashankari
648,Yes,No,3.7,73,Quick Bites,Biryani,400.0,Banashankari
649,No,No,3.8,39,Quick Bites,South Indian,350.0,Banashankari
650,Yes,No,3.9,540,Quick Bites,Pizza,800.0,Banashankari
651,No,No,3.6,71,Quick Bites,North Indian,250.0,Banashankari
652,Yes,No,3.6,24,Quick Bites,Biryani,250.0,Banashankari
653,No,No,3.7,0,Quick Bites,South Indian,100.0,Banashankari
654,No,No,3.5,11,Quick Bites,South Indian,300.0,Banashankari
655,No,No,3.4,9,Quick Bites,Mangalorean,350.0,Banashankari
656,No,No,3.5,12,Quick Bites,Fast Food,500.0,Banashankari
657,Yes,No,3.8,120,Quick Bites,North Indian,250.0,Banashankari
658,Yes,No,3.0,82,Quick Bites,South Indian,300.0,Banashankari
659,Yes,No,3.5,88,Quick Bites,South Indian,350.0,Banashankari
660,Yes,No,3.7,0,Quick Bites,North Indian,400.0,Banashankari
661,Yes,No,4.0,17,Quick Bites,South Indian,150.0,Banashankari
662,Yes,No,3.0,87,Quick Bites,Pizza,600.0,Banashankari
663,Yes,No,3.4,14,Quick Bites,South Indian,300.0,Banashankari
664,No,No,3.5,31,Quick Bites,North Indian,200.0,Banashankari
665,No,No,3.5,17,Quick Bites,South Indian,300.0,Banashankari
666,Yes,No,4.2,415,Quick Bites,North Indian,500.0,Banashankari
667,Yes,No,3.3,128,Quick Bites,North Indian,300.0,Banashankari
668,No,No,4.1,94,Quick Bites,South Indian,100.0,Banashankari
669,No,No,3.8,64,Quick Bites,Fast Food,250.0,Banashankari
670,No,No,3.7,65,Quick Bites,Fast Food,300.0,Banashankari
671,Yes,No,3.4,7,Quick Bites,North Indian,250.0,Banashankari
672,No,No,3.3,5,Quick Bites,South Indian,350.0,Banashankari
673,No,No,3.5,52,Quick Bites,South Indian,300.0,Banashankari
674,Yes,No,2.7,123,Quick Bites,Fast Food,200.0,Banashankari
675,Yes,No,3.0,290,Quick Bites,North Indian,450.0,Banashankari
676,Yes,No,3.7,59,Quick Bites,North Indian,200.0,Banashankari
677,No,No,3.7,130,Quick Bites,South Indian,200.0,Banashankari
678,Yes,No,2.8,91,Quick Bites,North Indian,400.0,Banashankari
679,Yes,No,3.3,12,Quick Bites,Biryani,300.0,Banashankari
680,Yes,No,3.5,80,Quick Bites,Tibetan,250.0,Banashankari
681,Yes,No,3.9,441,Quick Bites,South Indian,400.0,Banashankari
682,No,No,3.4,10,Quick Bites,North Indian,250.0,Banashankari
683,No,No,3.5,12,Quick Bites,Street Food,100.0,Banashankari
684,No,No,3.4,7,Quick Bites,Street Food,100.0,Banashankari
685,No,No,3.4,8,Quick Bites,Biryani,300.0,Banashankari
686,No,No,3.7,0,Quick Bites,North Indian,200.0,Banashankari
687,No,No,3.2,9,Quick Bites,Biryani,300.0,Banashankari
688,No,No,3.6,47,Quick Bites,Street Food,150.0,Banashankari
689,No,No,3.1,29,Quick Bites,North Indian,150.0,Banashankari
690,No,No,3.7,0,Quick Bites,Biryani,250.0,Banashankari
691,No,No,3.7,0,Quick Bites,North Indian,200.0,Banashankari
692,No,No,3.7,0,Quick Bites,South Indian,100.0,Banashankari
693,No,No,3.7,0,Quick Bites,Street Food,150.0,Banashankari
694,No,No,3.7,0,Quick Bites,Mangalorean,250.0,Banashankari
695,No,No,3.7,0,Quick Bites,South Indian,400.0,Banashankari
696,Yes,No,3.8,66,Quick Bites,Arabian,300.0,Banashankari
697,Yes,No,3.1,28,Quick Bites,Biryani,200.0,Banashankari
698,No,No,3.2,4,Quick Bites,Fast Food,200.0,Banashankari
699,No,No,3.3,7,Quick Bites,Mangalorean,200.0,Banashankari
700,No,No,3.2,5,Quick Bites,North Indian,250.0,Banashankari
701,No,No,3.1,6,Quick Bites,Fast Food,100.0,Banashankari
702,No,No,3.3,17,Quick Bites,Street Food,200.0,Banashankari
703,No,No,3.0,27,Quick Bites,Street Food,200.0,Banashankari
704,No,No,3.1,9,Quick Bites,Biryani,200.0,Banashankari
705,No,No,3.3,4,Quick Bites,Kebab,200.0,Banashankari
706,No,No,3.7,0,Quick Bites,North Indian,400.0,Banashankari
707,No,No,3.7,0,Quick Bites,South Indian,150.0,Banashankari
708,No,No,3.7,21,Quick Bites,Fast Food,150.0,Banashankari
709,No,No,3.6,22,Quick Bites,Andhra,300.0,Banashankari
710,No,No,3.0,15,Quick Bites,North Indian,300.0,Banashankari
711,No,No,3.7,0,Quick Bites,Andhra,150.0,Banashankari
712,No,No,3.7,0,Quick Bites,Andhra,250.0,Banashankari
713,No,No,3.7,0,Quick Bites,Biryani,150.0,Banashankari
714,No,No,3.7,0,Quick Bites,Biryani,250.0,Banashankari
715,No,No,3.7,0,Quick Bites,South Indian,150.0,Banashankari
716,No,No,3.7,0,Quick Bites,South Indian,150.0,Banashankari
717,No,No,3.7,0,Quick Bites,Healthy Food,350.0,Banashankari
718,No,No,3.7,0,Quick Bites,South Indian,250.0,Banashankari
719,No,No,3.7,0,Quick Bites,South Indian,300.0,Banashankari
720,No,No,3.7,0,Quick Bites,Chinese,450.0,Banashankari
721,No,No,3.7,0,Quick Bites,South Indian,150.0,Banashankari
722,Yes,No,3.7,0,Quick Bites,South Indian,200.0,Banashankari
723,Yes,No,3.4,19,Quick Bites,South Indian,200.0,Banashankari
724,Yes,No,3.4,8,Quick Bites,South Indian,250.0,Banashankari
726,Yes,No,3.6,84,Quick Bites,South Indian,250.0,Banashankari
727,No,No,4.0,42,Quick Bites,South Indian,300.0,Banashankari
728,Yes,No,3.0,213,Quick Bites,North Indian,400.0,Banashankari
729,Yes,No,2.9,11,Quick Bites,North Indian,500.0,Banashankari
730,Yes,No,3.8,58,Quick Bites,South Indian,300.0,Banashankari
731,No,No,4.2,725,Quick Bites,South Indian,350.0,Banashankari
732,Yes,No,3.9,750,Casual Dining,North Indian,500.0,Banashankari
733,No,No,3.8,166,Casual Dining,North Indian,600.0,Banashankari
734,No,No,4.4,4460,Quick Bites,South Indian,150.0,Banashankari
735,No,No,3.9,153,Casual Dining,South Indian,350.0,Banashankari
736,Yes,No,3.8,469,Casual Dining,North Indian,750.0,Banashankari
737,Yes,No,4.1,364,Casual Dining,South Indian,550.0,Banashankari
738,Yes,No,3.8,286,Casual Dining,North Indian,600.0,Banashankari
739,Yes,No,3.8,527,Casual Dining,North Indian,500.0,Banashankari
740,Yes,No,3.9,101,Quick Bites,South Indian,150.0,Banashankari
741,Yes,No,4.1,558,Quick Bites,South Indian,150.0,Banashankari
742,No,No,3.8,94,Casual Dining,North Indian,550.0,Banashankari
743,No,No,3.8,148,Casual Dining,North Indian,550.0,Banashankari
744,No,No,2.7,377,Pub,North Indian,1100.0,Banashankari
745,No,No,3.9,206,Quick Bites,South Indian,450.0,Banashankari
746,Yes,No,3.3,5,Casual Dining,South Indian,800.0,Banashankari
747,No,No,3.9,100,Quick Bites,South Indian,300.0,Banashankari
748,Yes,No,4.2,444,Quick Bites,South Indian,100.0,Banashankari
749,No,No,3.9,133,Casual Dining,Italian,650.0,Banashankari
750,Yes,No,4.0,219,Cafe,Cafe,600.0,Banashankari
751,No,No,4.2,253,Quick Bites,South Indian,250.0,Banashankari
752,No,No,3.4,51,Quick Bites,South Indian,350.0,Banashankari
753,No,No,3.7,61,Casual Dining,Biryani,600.0,Banashankari
754,Yes,No,3.8,155,Casual Dining,South Indian,400.0,Banashankari
755,Yes,No,3.9,233,Casual Dining,Italian,800.0,Banashankari
756,Yes,No,3.7,264,Casual Dining,North Indian,750.0,Banashankari
757,No,No,3.9,66,Casual Dining,South Indian,400.0,Banashankari
758,No,No,4.1,238,Quick Bites,South Indian,600.0,Banashankari
759,Yes,No,3.8,58,Quick Bites,Chinese,150.0,Banashankari
760,Yes,No,3.9,47,Quick Bites,South Indian,200.0,Banashankari
761,Yes,No,3.5,155,Quick Bites,Biryani,400.0,Banashankari
762,Yes,No,4.1,176,Casual Dining,Andhra,800.0,Banashankari
763,Yes,No,3.7,93,Quick Bites,Street Food,200.0,Banashankari
764,No,No,3.8,124,Quick Bites,South Indian,300.0,Banashankari
765,Yes,No,4.3,275,Quick Bites,South Indian,100.0,Banashankari
766,No,No,4.2,254,Quick Bites,South Indian,150.0,Banashankari
767,No,No,4.1,177,Quick Bites,South Indian,100.0,Banashankari
768,Yes,No,3.7,23,Quick Bites,North Indian,300.0,Banashankari
769,Yes,No,4.0,132,Quick Bites,Fast Food,200.0,Banashankari
770,Yes,No,3.6,35,Quick Bites,Seafood,300.0,Banashankari
771,Yes,No,3.8,74,Quick Bites,South Indian,300.0,Banashankari
